# CIE bound-bound cooling efficiency for Fe (Z=26)
# Source: CHIANTI v11.0.2 via ChiantiPy ion.boundBoundLoss
# Units: erg cm^3 / s, per ion per electron, low-density limit (n_e = 1 cm^-3)
# T grid: 101 log-spaced points, 10^4.00 K -> 10^9.00 K
# Generated by pyathena/photchem/data/build_cool_tables.py
#
# log_T_K        L_Fe0          L_Fe1          L_Fe2          L_Fe3          L_Fe4          L_Fe5          L_Fe6          L_Fe7          L_Fe8          L_Fe9          L_Fe10         L_Fe11         L_Fe12         L_Fe13         L_Fe14         L_Fe15         L_Fe16         L_Fe17         L_Fe18         L_Fe19         L_Fe20         L_Fe21         L_Fe22         L_Fe23         L_Fe24         L_Fe25         L_Fe26       
         6.7000   0.000000e+00   1.344915e-18   7.567788e-19   1.671812e-20   1.373248e-20   2.527759e-19   2.164502e-18   2.988025e-18   3.489438e-18   2.734890e-18   2.497603e-18   2.187275e-18   1.925680e-18   1.861939e-18   1.370162e-18   8.508332e-19   3.633926e-19   3.462222e-19   3.204875e-19   2.866191e-19   2.776379e-19   2.495807e-19   2.133180e-19   1.074658e-19   4.513545e-26   1.043275e-26   0.000000e+00
         6.7500   0.000000e+00   1.300617e-18   7.369091e-19   1.576419e-20   1.289550e-20   2.449977e-19   2.134877e-18   2.956885e-18   3.462262e-18   2.702151e-18   2.461877e-18   2.152575e-18   1.893140e-18   1.835190e-18   1.345821e-18   8.549705e-19   4.254393e-19   3.988497e-19   3.621726e-19   3.160500e-19   3.003374e-19   2.635475e-19   2.203500e-19   1.103016e-19   2.318585e-25   5.768229e-26   0.000000e+00
         6.8000   0.000000e+00   1.257019e-18   7.170625e-19   1.486772e-20   1.211563e-20   2.349177e-19   2.101632e-18   2.920478e-18   3.426717e-18   2.664798e-18   2.421991e-18   2.115099e-18   1.858297e-18   1.805256e-18   1.319815e-18   8.582627e-19   4.879668e-19   4.523344e-19   4.049352e-19   3.465948e-19   3.242897e-19   2.786750e-19   2.282042e-19   1.137259e-19   9.927906e-25   2.640421e-25   0.000000e+00
         6.8500   0.000000e+00   1.214186e-18   6.972769e-19   1.402481e-20   1.138818e-20   2.229039e-19   2.065656e-18   2.879416e-18   3.383569e-18   2.623366e-18   2.377909e-18   2.075338e-18   1.821337e-18   1.772587e-18   1.292383e-18   8.605180e-19   5.495990e-19   5.054394e-19   4.477448e-19   3.775102e-19   3.488966e-19   2.948119e-19   2.366888e-19   1.176422e-19   3.615173e-24   1.021534e-24   0.000000e+00
         6.9000   0.000000e+00   1.172173e-18   6.775882e-19   1.323185e-20   1.070895e-20   2.094912e-19   2.027627e-18   2.834404e-18   3.333634e-18   2.578337e-18   2.329996e-18   2.033671e-18   1.782463e-18   1.737602e-18   1.263748e-18   8.615815e-19   6.091556e-19   5.570758e-19   4.896491e-19   4.080693e-19   3.735414e-19   3.117763e-19   2.455695e-19   1.219349e-19   1.139592e-23   3.401949e-24   0.000000e+00
         6.9500   0.000000e+00   1.131025e-18   6.580303e-19   1.248554e-20   1.007414e-20   1.952390e-19   1.988061e-18   2.786082e-18   3.277901e-18   2.530161e-18   2.279398e-18   1.990400e-18   1.741964e-18   1.700708e-18   1.234113e-18   8.613399e-19   6.656536e-19   6.063383e-19   5.299197e-19   4.376338e-19   3.976323e-19   3.293523e-19   2.545938e-19   1.264868e-19   3.159270e-23   9.911616e-24   0.000000e+00
         7.0000   0.000000e+00   1.090781e-18   6.386351e-19   1.178284e-20   9.480300e-21   1.806548e-19   1.947346e-18   2.734983e-18   3.218152e-18   2.479256e-18   2.228810e-18   1.945797e-18   1.700335e-18   1.662266e-18   1.203664e-18   8.600620e-19   7.183227e-19   6.525269e-19   5.679991e-19   4.656775e-19   4.206644e-19   3.470988e-19   2.635156e-19   1.311976e-19   7.812227e-23   2.563056e-23   0.000000e+00
         7.0500   0.000000e+00   1.051471e-18   6.194324e-19   1.112095e-20   8.924334e-21   1.661603e-19   1.905782e-18   2.681562e-18   3.155803e-18   2.426090e-18   2.179770e-18   1.900104e-18   1.657997e-18   1.622599e-18   1.172572e-18   8.575267e-19   7.666027e-19   6.951384e-19   6.034516e-19   4.917991e-19   4.422971e-19   3.643621e-19   2.721165e-19   1.359995e-19   1.745016e-22   5.958410e-23   0.000000e+00
         7.1000   0.000000e+00   1.013120e-18   6.004499e-19   1.049727e-20   8.403420e-21   1.520816e-19   1.863597e-18   2.626208e-18   3.091635e-18   2.371301e-18   2.132613e-18   1.853539e-18   1.615262e-18   1.581989e-18   1.141008e-18   8.536297e-19   8.101297e-19   7.338302e-19   6.359557e-19   5.157264e-19   4.622910e-19   3.805118e-19   2.802454e-19   1.408664e-19   3.561024e-22   1.259549e-22   0.000000e+00
         7.1500   0.000000e+00   9.757471e-19   5.817131e-19   9.909418e-21   7.914998e-21   1.386541e-19   1.820970e-18   2.569263e-18   3.026053e-18   2.315372e-18   2.085922e-18   1.806336e-18   1.572371e-18   1.540694e-18   1.109166e-18   8.483939e-19   8.487127e-19   7.683651e-19   6.652941e-19   5.372881e-19   4.804844e-19   3.950494e-19   2.878268e-19   1.458161e-19   6.706484e-22   2.445886e-22   0.000000e+00
         7.2000   0.000000e+00   9.393643e-19   5.632454e-19   9.355177e-21   7.456742e-21   1.260335e-19   1.778045e-18   2.511031e-18   2.959260e-18   2.258635e-18   2.035250e-18   1.758792e-18   1.529526e-18   1.498942e-18   1.077216e-18   8.418697e-19   8.823108e-19   7.986144e-19   6.913426e-19   5.563666e-19   4.967814e-19   4.076754e-19   2.948315e-19   1.508922e-19   1.176129e-21   4.403038e-22   0.000000e+00
         7.2500   0.000000e+00   9.039804e-19   5.450680e-19   8.832495e-21   7.026530e-21   1.143104e-19   1.734940e-18   2.451781e-18   2.891295e-18   2.201328e-18   1.978456e-18   1.711134e-18   1.486851e-18   1.456944e-18   1.045296e-18   8.341197e-19   9.110218e-19   8.245625e-19   7.140580e-19   5.729095e-19   5.111404e-19   4.184380e-19   3.012617e-19   1.561340e-19   1.936158e-21   7.408246e-22   0.000000e+00
         7.3000   0.000000e+00   8.695996e-19   5.272001e-19   8.339464e-21   6.622421e-21   1.035242e-19   1.691755e-18   2.391758e-18   2.821816e-18   2.143637e-18   1.915634e-18   1.663518e-18   1.444421e-18   1.414886e-18   1.013518e-18   8.252188e-19   9.350319e-19   8.463048e-19   7.334565e-19   5.869358e-19   5.235635e-19   4.276219e-19   3.071403e-19   1.615687e-19   3.013536e-21   1.173598e-21   0.000000e+00
         7.3500   0.000000e+00   8.362221e-19   5.096584e-19   7.874311e-21   6.242643e-21   9.367573e-20   1.648576e-18   2.331185e-18   2.750669e-18   2.085720e-18   1.849321e-18   1.616054e-18   1.402273e-18   1.372929e-18   9.819766e-19   8.152524e-19   9.545791e-19   8.640221e-19   7.495717e-19   5.985305e-19   5.340840e-19   4.354764e-19   3.124935e-19   1.671916e-19   4.463312e-21   1.762134e-21   0.000000e+00
         7.4000   0.000000e+00   8.038451e-19   4.924577e-19   7.435385e-21   5.885567e-21   8.473835e-20   1.605483e-18   2.270262e-18   2.677998e-18   2.027723e-18   1.785949e-18   1.568837e-18   1.360402e-18   1.331209e-18   9.507577e-19   8.046883e-19   9.699330e-19   8.779413e-19   7.624875e-19   6.078189e-19   5.427348e-19   4.422052e-19   3.173367e-19   1.729482e-19   6.326689e-21   2.522674e-21   0.000000e+00
         7.4500   0.000000e+00   7.724625e-19   4.756111e-19   7.021143e-21   5.549698e-21   7.666685e-20   1.562546e-18   2.209176e-18   2.604107e-18   1.969781e-18   1.729044e-18   1.521960e-18   1.318828e-18   1.289844e-18   9.199649e-19   7.932835e-19   9.813791e-19   8.883153e-19   7.723420e-19   6.149436e-19   5.495218e-19   4.479497e-19   3.216776e-19   1.787712e-19   8.626787e-21   3.461804e-21   0.000000e+00
         7.5000   0.000000e+00   7.420657e-19   4.591292e-19   6.630146e-21   5.233658e-21   6.940446e-20   1.519831e-18   2.148095e-18   2.529370e-18   1.912025e-18   1.679268e-18   1.475519e-18   1.277603e-18   1.248930e-18   8.896754e-19   7.810855e-19   9.892094e-19   8.954323e-19   7.793123e-19   6.200497e-19   5.544834e-19   4.527982e-19   3.255391e-19   1.846564e-19   1.136669e-20   4.575468e-21   0.000000e+00
         7.5500   0.000000e+00   7.126437e-19   4.430213e-19   6.261048e-21   4.936175e-21   6.288823e-20   1.477401e-18   2.087175e-18   2.454181e-18   1.854582e-18   1.635834e-18   1.429599e-18   1.236793e-18   1.208550e-18   8.599387e-19   7.681624e-19   9.937175e-19   8.996229e-19   7.835952e-19   6.232968e-19   5.576781e-19   4.567641e-19   3.288954e-19   1.904361e-19   1.452935e-20   5.849481e-21   0.000000e+00
         7.6000   0.000000e+00   6.841837e-19   4.272945e-19   5.912588e-21   4.656075e-21   5.705298e-20   1.435315e-18   2.026557e-18   2.378911e-18   1.797573e-18   1.597350e-18   1.384282e-18   1.196467e-18   1.168772e-18   8.307870e-19   7.545809e-19   9.951855e-19   9.011991e-19   7.854278e-19   6.248805e-19   5.591874e-19   4.598361e-19   3.317216e-19   1.960100e-19   1.807864e-20   7.261273e-21   0.000000e+00
         7.6500   0.000000e+00   6.566711e-19   4.119547e-19   5.583585e-21   4.392269e-21   5.183405e-20   1.393626e-18   1.966370e-18   2.303977e-18   1.741110e-18   1.561368e-18   1.339647e-18   1.156713e-18   1.129652e-18   8.022419e-19   7.404067e-19   9.938788e-19   9.004544e-19   7.851867e-19   6.249734e-19   5.591058e-19   4.619825e-19   3.339828e-19   2.012797e-19   2.196348e-20   8.782246e-21   0.000000e+00
         7.7000   0.000000e+00   6.300897e-19   3.970060e-19   5.272932e-21   4.143747e-21   4.716927e-20   1.352387e-18   1.906731e-18   2.230085e-18   1.685301e-18   1.523062e-18   1.295785e-18   1.117654e-18   1.091240e-18   7.743139e-19   7.257063e-19   9.900459e-19   8.976467e-19   7.832000e-19   6.237329e-19   5.575682e-19   4.632212e-19   3.357167e-19   2.063844e-19   2.612215e-20   1.038051e-20   0.000000e+00
         7.7500   0.000000e+00   6.044221e-19   3.824510e-19   4.979586e-21   3.909572e-21   4.300013e-20   1.311647e-18   1.847747e-18   2.157696e-18   1.630243e-18   1.480024e-18   1.252755e-18   1.079373e-18   1.053575e-18   7.469944e-19   7.105498e-19   9.839200e-19   8.929957e-19   7.796892e-19   6.212713e-19   5.547200e-19   4.635013e-19   3.368270e-19   2.110545e-19   3.048664e-20   1.202338e-20   0.000000e+00
         7.8000   0.000000e+00   5.796500e-19   3.682913e-19   4.702570e-21   3.688871e-21   3.927250e-20   1.271450e-18   1.789513e-18   2.086972e-18   1.576025e-18   1.432050e-18   1.210588e-18   1.041916e-18   1.016689e-18   7.202801e-19   6.950216e-19   9.757313e-19   8.866897e-19   7.748144e-19   6.176896e-19   5.507043e-19   4.628136e-19   3.373050e-19   2.151992e-19   3.498658e-20   1.367943e-20   0.000000e+00
         7.8500   0.000000e+00   5.557540e-19   3.545271e-19   4.440965e-21   3.480833e-21   3.593690e-20   1.231838e-18   1.732112e-18   2.017921e-18   1.522725e-18   1.380008e-18   1.169302e-18   1.005305e-18   9.806103e-19   6.941753e-19   6.792015e-19   9.657742e-19   8.788925e-19   7.686951e-19   6.130741e-19   5.456430e-19   4.611583e-19   3.371579e-19   2.187606e-19   3.955110e-20   1.532004e-20   0.000000e+00
         7.9000   0.000000e+00   5.327141e-19   3.411575e-19   4.193905e-21   3.284698e-21   3.294862e-20   1.192850e-18   1.675621e-18   1.950486e-18   1.470413e-18   1.325166e-18   1.128910e-18   9.695549e-19   9.453623e-19   6.686888e-19   6.631562e-19   9.543158e-19   8.697486e-19   7.614275e-19   6.075009e-19   5.396430e-19   4.585470e-19   3.363861e-19   2.216925e-19   4.410851e-20   1.692038e-20   0.000000e+00
         7.9500   0.000000e+00   5.105098e-19   3.281805e-19   3.960576e-21   3.099759e-21   3.026755e-20   1.154524e-18   1.620107e-18   1.884509e-18   1.419148e-18   1.268833e-18   1.089421e-18   9.346724e-19   9.109631e-19   6.438305e-19   6.469443e-19   9.415594e-19   8.593876e-19   7.531000e-19   6.010546e-19   5.328184e-19   4.550537e-19   3.350634e-19   2.241647e-19   4.859259e-20   1.845967e-20   0.000000e+00
         8.0000   0.000000e+00   4.891200e-19   3.155934e-19   3.740211e-21   2.925354e-21   2.785796e-20   1.116890e-18   1.565625e-18   1.819457e-18   1.368982e-18   1.212179e-18   1.050843e-18   9.006627e-19   8.774276e-19   6.196103e-19   6.306186e-19   9.276664e-19   8.479275e-19   7.437860e-19   5.937955e-19   5.252548e-19   4.507085e-19   3.331799e-19   2.261507e-19   5.294528e-20   1.992107e-20   0.000000e+00
         8.0500   0.000000e+00   4.685235e-19   3.033925e-19   3.532086e-21   2.760865e-21   2.568817e-20   1.079977e-18   1.512227e-18   1.755055e-18   1.319956e-18   1.156155e-18   1.013187e-18   8.675290e-19   8.447667e-19   5.960365e-19   6.142270e-19   9.127701e-19   8.354775e-19   7.335573e-19   5.857807e-19   5.170329e-19   4.455248e-19   3.306949e-19   2.274597e-19   5.711760e-20   2.129173e-20   0.000000e+00
         8.1000   0.000000e+00   4.486987e-19   2.915735e-19   3.335519e-21   2.605711e-21   2.373023e-20   1.043819e-18   1.459955e-18   1.691342e-18   1.272103e-18   1.101487e-18   9.764582e-19   8.352735e-19   8.129885e-19   5.731203e-19   5.978692e-19   8.969860e-19   8.221396e-19   7.224872e-19   5.770731e-19   5.082314e-19   4.395615e-19   3.276350e-19   2.281030e-19   6.106989e-20   2.256246e-20   0.000000e+00
         8.1500   0.000000e+00   4.296240e-19   2.801314e-19   3.149868e-21   2.459349e-21   2.195952e-20   1.008431e-18   1.408842e-18   1.628495e-18   1.225451e-18   1.048688e-18   9.406651e-19   8.038978e-19   7.820975e-19   5.508842e-19   5.815910e-19   8.804179e-19   8.080097e-19   7.106495e-19   5.677348e-19   4.989197e-19   4.328838e-19   3.240354e-19   2.281003e-19   6.476844e-20   2.372734e-20   0.000000e+00
         8.2000   0.000000e+00   4.112777e-19   2.690605e-19   2.974526e-21   2.321270e-21   2.035446e-20   9.738226e-19   1.358918e-18   1.566737e-18   1.180018e-18   9.980918e-19   9.058127e-19   7.734017e-19   7.520957e-19   5.293399e-19   5.653789e-19   8.631642e-19   7.931790e-19   6.981186e-19   5.578279e-19   4.891606e-19   4.255614e-19   3.199332e-19   2.274803e-19   6.817976e-20   2.478317e-20   0.000000e+00
         8.2500   0.000000e+00   3.936382e-19   2.583549e-19   2.808921e-21   2.190994e-21   1.889613e-20   9.400038e-19   1.310206e-18   1.506279e-18   1.135819e-18   9.498884e-19   8.719049e-19   7.437842e-19   7.229821e-19   5.084885e-19   5.492692e-19   8.453307e-19   7.777342e-19   6.849684e-19   5.474136e-19   4.790125e-19   4.176657e-19   3.153662e-19   2.262745e-19   7.128028e-20   2.572901e-20   0.000000e+00
         8.3000   0.000000e+00   3.766840e-19   2.480078e-19   2.652512e-21   2.068074e-21   1.756798e-20   9.069866e-19   1.262721e-18   1.447304e-18   1.092860e-18   9.041567e-19   8.389435e-19   7.150423e-19   6.947533e-19   4.883245e-19   5.332902e-19   8.270163e-19   7.617582e-19   6.712727e-19   5.365527e-19   4.685310e-19   4.092696e-19   3.103749e-19   2.245205e-19   7.405727e-20   2.656572e-20   0.000000e+00
         8.3500   0.000000e+00   3.603938e-19   2.380126e-19   2.504789e-21   1.952086e-21   1.635554e-20   8.747802e-19   1.216475e-18   1.389952e-18   1.051143e-18   8.608937e-19   8.069281e-19   6.871715e-19   6.674035e-19   4.688385e-19   5.174653e-19   8.083088e-19   7.453299e-19   6.571129e-19   5.253234e-19   4.577922e-19   4.005046e-19   3.050838e-19   2.224814e-19   7.650707e-20   2.729539e-20   0.000000e+00
         8.4000   0.000000e+00   3.447465e-19   2.283618e-19   2.365272e-21   1.842634e-21   1.524617e-20   8.433911e-19   1.171477e-18   1.334320e-18   1.010667e-18   8.200391e-19   7.758563e-19   6.601655e-19   6.409248e-19   4.500182e-19   5.018151e-19   7.892877e-19   7.285247e-19   6.425548e-19   5.137680e-19   4.468289e-19   3.913993e-19   2.994769e-19   2.200641e-19   7.863331e-20   2.792105e-20   0.000000e+00
         8.4500   0.000000e+00   3.297213e-19   2.190481e-19   2.233505e-21   1.739345e-21   1.422879e-20   8.128232e-19   1.127728e-18   1.280472e-18   9.714262e-19   7.814948e-19   7.457232e-19   6.340162e-19   6.153073e-19   4.318477e-19   4.863587e-19   7.700255e-19   7.114135e-19   6.276675e-19   5.019386e-19   4.356828e-19   3.819991e-19   2.935681e-19   2.172102e-19   8.044534e-20   2.844633e-20   0.000000e+00
         8.5000   0.000000e+00   3.152975e-19   2.100637e-19   2.109059e-21   1.641868e-21   1.329375e-20   7.830781e-19   1.085226e-18   1.228439e-18   9.334099e-19   7.451395e-19   7.165221e-19   6.087140e-19   5.905395e-19   4.143105e-19   4.711132e-19   7.505909e-19   6.940636e-19   6.125173e-19   4.898883e-19   4.244000e-19   3.723672e-19   2.874082e-19   2.139689e-19   8.195677e-20   2.887532e-20   0.000000e+00
         8.5500   0.000000e+00   3.014551e-19   2.014008e-19   1.991529e-21   1.549872e-21   1.243256e-20   7.541552e-19   1.043969e-18   1.178227e-18   8.966056e-19   7.108396e-19   6.882441e-19   5.842475e-19   5.666081e-19   3.973899e-19   4.560939e-19   7.310545e-19   6.765380e-19   5.971676e-19   4.776668e-19   4.130243e-19   3.625623e-19   2.810465e-19   2.103903e-19   8.318646e-20   2.921240e-20   0.000000e+00
         8.6000   0.000000e+00   2.881743e-19   1.930513e-19   1.880531e-21   1.463047e-21   1.163781e-20   7.260518e-19   1.003947e-18   1.129824e-18   8.609981e-19   6.784581e-19   6.608785e-19   5.606041e-19   5.434988e-19   3.810696e-19   4.413149e-19   7.114777e-19   6.588957e-19   5.816773e-19   4.653212e-19   4.015962e-19   3.526370e-19   2.745238e-19   2.065212e-19   8.416025e-20   2.946207e-20   0.000000e+00
         8.6500   0.000000e+00   2.754354e-19   1.850072e-19   1.775703e-21   1.381098e-21   1.090298e-20   6.987634e-19   9.651502e-19   1.083202e-18   8.265696e-19   6.478593e-19   6.344128e-19   5.377697e-19   5.211957e-19   3.653338e-19   4.267890e-19   6.919113e-19   6.411913e-19   5.661007e-19   4.528951e-19   3.901535e-19   3.426381e-19   2.678741e-19   2.024010e-19   8.490369e-20   2.962891e-20   0.000000e+00
         8.7000   0.000000e+00   2.632196e-19   1.772602e-19   1.676704e-21   1.303750e-21   1.022234e-20   6.722835e-19   9.275654e-19   1.038325e-18   7.933004e-19   6.189128e-19   6.088331e-19   5.157293e-19   4.996823e-19   3.501669e-19   4.125284e-19   6.724001e-19   6.234757e-19   5.504872e-19   4.404296e-19   3.787330e-19   3.326078e-19   2.611274e-19   1.980667e-19   8.544076e-20   2.971752e-20   0.000000e+00
         8.7500   0.000000e+00   2.515083e-19   1.698023e-19   1.583211e-21   1.230744e-21   9.590823e-21   6.466046e-19   8.911771e-19   9.951479e-19   7.611691e-19   5.914959e-19   5.841242e-19   4.944667e-19   4.789410e-19   3.355535e-19   3.985442e-19   6.529843e-19   6.057964e-19   5.348824e-19   4.279612e-19   3.673707e-19   3.225831e-19   2.543102e-19   1.935503e-19   8.579402e-20   2.973249e-20   0.000000e+00
         8.8000   0.000000e+00   2.402832e-19   1.626251e-19   1.494919e-21   1.161833e-21   9.003981e-21   6.217173e-19   8.559682e-19   9.536229e-19   7.301531e-19   5.654946e-19   5.602696e-19   4.739650e-19   4.589539e-19   3.214786e-19   3.848465e-19   6.337011e-19   5.881956e-19   5.193277e-19   4.155239e-19   3.560962e-19   3.125962e-19   2.474464e-19   1.888791e-19   8.598476e-20   2.967840e-20   0.000000e+00
         8.8500   0.000000e+00   2.295266e-19   1.557206e-19   1.411539e-21   1.096788e-21   8.457859e-21   5.976115e-19   8.219195e-19   9.136984e-19   7.002285e-19   5.408045e-19   5.372519e-19   4.542065e-19   4.397021e-19   3.079273e-19   3.714441e-19   6.145851e-19   5.707126e-19   5.038612e-19   4.031490e-19   3.449347e-19   3.026761e-19   2.405585e-19   1.840837e-19   8.603321e-20   2.955979e-20   0.000000e+00
         8.9000   0.000000e+00   2.192213e-19   1.490805e-19   1.332799e-21   1.035389e-21   7.948951e-21   5.742756e-19   7.890107e-19   8.753221e-19   6.713705e-19   5.173301e-19   5.150530e-19   4.351732e-19   4.211667e-19   2.948848e-19   3.583447e-19   5.956683e-19   5.533831e-19   4.885171e-19   3.908653e-19   3.339077e-19   2.928488e-19   2.336663e-19   1.791945e-19   8.595895e-20   2.938119e-20   0.000000e+00
         8.9500   0.000000e+00   2.093506e-19   1.426969e-19   1.258441e-21   9.774324e-22   7.474135e-21   5.516972e-19   7.572199e-19   8.384413e-19   6.435534e-19   4.949853e-19   4.936538e-19   4.168463e-19   4.033283e-19   2.823366e-19   3.455545e-19   5.769806e-19   5.362391e-19   4.733265e-19   3.786987e-19   3.230341e-19   2.831376e-19   2.267881e-19   1.742395e-19   8.578062e-20   2.914704e-20   0.000000e+00
         9.0000   0.000000e+00   1.998979e-19   1.365617e-19   1.188224e-21   9.227237e-22   7.030624e-21   5.298630e-19   7.265244e-19   8.030037e-19   6.167514e-19   4.736921e-19   4.730349e-19   3.992071e-19   3.861673e-19   2.702681e-19   3.330789e-19   5.585490e-19   5.193096e-19   4.583169e-19   3.666729e-19   3.123306e-19   2.735630e-19   2.199407e-19   1.692440e-19   8.551594e-20   2.886174e-20   0.000000e+00
