# CIE ionization fractions for Ar (Z=18)
# Source: CHIANTI v11.0.2 chianti.ioneq (Dere et al. 2009)
# T grid: 121 log-spaced points, 10^3.00 K -> 10^9.00 K
# Generated by pyathena/photchem/data/build_ioneq_tables.py
#
# log_T_K        x_Ar0          x_Ar1          x_Ar2          x_Ar3          x_Ar4          x_Ar5          x_Ar6          x_Ar7          x_Ar8          x_Ar9          x_Ar10         x_Ar11         x_Ar12         x_Ar13         x_Ar14         x_Ar15         x_Ar16         x_Ar17         x_Ar18       
         5.9000   1.337953e-19   1.569737e-14   7.243681e-11   3.599448e-08   5.594000e-06   2.615240e-04   5.964764e-03   4.765755e-02   8.621699e-01   8.241968e-02   1.516135e-03   4.776415e-06   3.871748e-09   4.970523e-13   1.149537e-17   6.022867e-23   2.112064e-28   2.892916e-55   1.509023e-84
         5.9500   1.642874e-20   2.284207e-15   1.264874e-11   7.702650e-09   1.551237e-06   9.659651e-05   3.020519e-03   3.606570e-02   8.055072e-01   1.491291e-01   6.129352e-03   4.986108e-05   1.173246e-07   5.083012e-11   4.574900e-15   1.093115e-19   1.892445e-24   2.070546e-48   1.396274e-74
         6.0000   2.069969e-21   3.407742e-16   2.261392e-12   1.679633e-09   4.344840e-07   3.563011e-05   1.506408e-03   2.624202e-02   7.132787e-01   2.384825e-01   2.007120e-02   3.807333e-04   2.316695e-06   2.989441e-09   9.186772e-13   8.606869e-17   6.275737e-21   2.691499e-42   1.092243e-65
         6.0500   2.594965e-22   5.053089e-17   4.012769e-13   3.619075e-10   1.192955e-07   1.274891e-05   7.194510e-04   1.787252e-02   5.897417e-01   3.357966e-01   5.365893e-02   2.167084e-03   3.074834e-05   1.055501e-07   9.845371e-11   3.154510e-14   8.408182e-18   7.494732e-37   9.258647e-58
         6.1000   3.178088e-23   7.311527e-18   6.937252e-14   7.565103e-11   3.153232e-08   4.348885e-06   3.236373e-04   1.121868e-02   4.477689e-01   4.134647e-01   1.176003e-01   9.335152e-03   2.819027e-04   2.325730e-06   5.922825e-09   5.734833e-12   4.924854e-15   5.183143e-32   1.061854e-50
         6.1500   3.748464e-24   1.017568e-18   1.151574e-14   1.512371e-11   7.913389e-09   1.395781e-06   1.354276e-04   6.419242e-03   3.072553e-01   4.417482e-01   2.117450e-01   3.083200e-02   1.830087e-03   3.315158e-05   2.095528e-07   5.484281e-10   1.355763e-12   1.017785e-27   2.012366e-44
         6.2000   4.179187e-25   1.336863e-19   1.801246e-15   2.838185e-12   1.851619e-09   4.141543e-07   5.183371e-05   3.297548e-03   1.880167e-01   4.068307e-01   3.138448e-01   7.902655e-02   8.610605e-03   3.162689e-04   4.555409e-06   2.915597e-08   1.876556e-10   6.412575e-24   7.553141e-39
         6.2500   4.303630e-26   1.619964e-20   2.593704e-16   4.886121e-13   3.950741e-10   1.111752e-07   1.777030e-05   1.492155e-03   1.016057e-01   3.215855e-01   3.840492e-01   1.590825e-01   3.001708e-02   2.085539e-03   6.340864e-05   9.078920e-07   1.390990e-08   1.449880e-20   6.617908e-34
         6.3000   4.044443e-27   1.788815e-21   3.396563e-17   7.624086e-14   7.595073e-11   2.669160e-08   5.398415e-06   5.892944e-04   4.817827e-02   2.177262e-01   3.895178e-01   2.544489e-01   7.913495e-02   9.793916e-03   5.871690e-04   1.738485e-05   5.853231e-07   1.302511e-17   1.570433e-29
         6.3500   3.478225e-28   1.804700e-22   4.055237e-18   1.081089e-14   1.319379e-11   5.750965e-09   1.459015e-06   2.042336e-04   1.995280e-02   1.261210e-01   3.287239e-01   3.267685e-01   1.606286e-01   3.362828e-02   3.742620e-03   2.138717e-04   1.473386e-05   5.092894e-15   1.152672e-25
         6.4000   2.713541e-29   1.648845e-23   4.374829e-19   1.380925e-15   2.053570e-12   1.103119e-09   3.482444e-07   6.175352e-05   7.182582e-03   6.238155e-02   2.312986e-01   3.394641e-01   2.545137e-01   8.622176e-02   1.688960e-02   1.754089e-03   2.319752e-04   9.380795e-13   2.939451e-22
         6.4500   1.894872e-30   1.346002e-24   4.207569e-20   1.567977e-16   2.827159e-13   1.861117e-10   7.257237e-08   1.612765e-05   2.226633e-03   2.616194e-02   1.351799e-01   2.854610e-01   3.166640e-01   1.671060e-01   5.497489e-02   9.848280e-03   2.361206e-03   8.676045e-11   2.869401e-19
         6.5000   1.153828e-31   9.564036e-26   3.514856e-21   1.542308e-17   3.359026e-14   2.696577e-11   1.290051e-08   3.558946e-06   5.819915e-04   9.125150e-03   6.453667e-02   1.917824e-01   3.066627e-01   2.439731e-01   1.293639e-01   3.820051e-02   1.576999e-02   4.202548e-09   1.151844e-16
         6.5500   5.801772e-33   5.601628e-27   2.415412e-22   1.245518e-18   3.262669e-15   3.177212e-12   1.853511e-09   6.296039e-07   1.235460e-04   2.553723e-03   2.433394e-02   9.981571e-02   2.249231e-01   2.622726e-01   2.162032e-01   1.011643e-01   6.860912e-02   1.084356e-07   1.985412e-14
         6.6000   2.369464e-34   2.660155e-28   1.343364e-23   8.119749e-20   2.547200e-16   2.994054e-13   2.117667e-10   8.791202e-08   2.064859e-05   5.565701e-04   7.046642e-03   3.922956e-02   1.221412e-01   2.036980e-01   2.529147e-01   1.811486e-01   1.932424e-01   1.513203e-06   1.527339e-12
         6.6500   8.072148e-36   1.052047e-29   6.211789e-25   4.390470e-21   1.642719e-17   2.319960e-14   1.978901e-11   9.974056e-09   2.798008e-06   9.738037e-05   1.617970e-03   1.204456e-02   5.092353e-02   1.188964e-01   2.162166e-01   2.299231e-01   3.702655e-01   1.222824e-05   5.733140e-11
